瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
192,柳林,2021-03-25 00:00,7.9,,,,.3,,0,,93,,9.9,6.8,1016.4,,1020,,,9,,,,0,0,,,1530,,,7.3,,,,,
192,柳林,2021-03-25 01:00,6.5,,,,.3,,0,,94,,9,5.5,1016.5,,1020.1,,,9,,,,0,0,,,1398,,,6.4,,,,,
192,柳林,2021-03-25 02:00,6.3,,,,.3,,0,,95,,9,5.5,1016.2,,1019.8,,,9,,,,10,8,,71,1506,,,6.4,,,,,
192,柳林,2021-03-25 03:00,5.5,,,,.3,,0,,95,,8.5,4.7,1016.2,,1019.8,,,9,,,,8,0,,,1473,,,5.6,,,,,
192,柳林,2021-03-25 04:00,5,,,,.5,,160,,95,,8.2,4.2,1016.2,,1019.9,,,9,,,,4,4,,62,1779,,,5.1,,,,,
192,柳林,2021-03-25 05:00,4,,,,.2,,0,,96,,7.8,3.4,1016.4,,1020.1,,,9,,,,0,0,,,1776,,,4.3,,,,,
192,柳林,2021-03-25 06:00,3.2,,,,.3,,0,,96,,7.4,2.6,1017,,1020.7,,,9,,,,0,0,,,1556,,,3.5,,,,,
192,柳林,2021-03-25 07:00,3,,,,.3,,0,,97,,7.3,2.5,1017.6,,1021.3,,0,,.03,,,0,0,,,1552,,,3.5,,,,,
192,柳林,2021-03-25 08:00,6.5,,,,.3,,0,,91,,8.8,5.1,1018.3,,1021.9,,.9,,.52,,,0,0,,,1703,,,7.3,,,,,
192,柳林,2021-03-25 09:00,9.8,,,,.6,,270,,73,,8.8,5.1,1019,,1022.6,,1,,1.32,,,0,0,,,1936,,,13.6,,,,,
192,柳林,2021-03-25 10:00,13.4,,,,.7,,230,,56,,8.5,4.7,1018.9,,1022.4,,1,,2.05,,,0,0,,,1940,,,18.8,,,,,
192,柳林,2021-03-25 11:00,16.8,,,,1.2,,230,,45,,8.5,4.7,1018.6,,1022.1,,1,,2.6,,,0,0,,,1858,,,22.7,,,,,
192,柳林,2021-03-25 12:00,17.7,,,,1.8,,290,,40,,8.1,3.9,1018.1,,1021.6,,1,,3.02,,,0,0,,,1938,,,25.3,,,,,
192,柳林,2021-03-25 13:00,19.2,,,,1.1,,250,,32,,7.1,2,1017.4,,1020.8,,1,,3.18,,,0,0,,,1724,,,27.6,,,,,
192,柳林,2021-03-25 14:00,20.4,,,,1.1,,270,,30,,7.2,2.2,1016.2,,1019.6,,1,,3.03,,,0,0,,,1860,,,28.1,,,,,
192,柳林,2021-03-25 15:00,21.6,,,,1.8,,230,,31,,8,3.7,1015.5,,1018.9,,1,,2.67,,,0,0,,,1855,,,26.8,,,,,
192,柳林,2021-03-25 16:00,21.4,,,,2.1,,180,,31,,7.8,3.5,1015.2,,1018.6,,1,,2.08,,,0,0,,,1885,,,23.2,,,,,
192,柳林,2021-03-25 17:00,20.8,,,,1.6,,230,,31,,7.6,3,1015,,1018.4,,1,,1.35,,,0,0,,,1766,,,19.3,,,,,
192,柳林,2021-03-25 18:00,19.1,,,,1.1,,230,,36,,7.9,3.6,1015.4,,1018.8,,1,,.61,,,0,0,,,1741,,,16.4,,,,,
192,柳林,2021-03-25 19:00,16.3,,,,.9,,200,,44,,8.1,4,1015.9,,1019.4,,0,,.05,,,0,0,,,1921,,,13.5,,,,,
192,柳林,2021-03-25 20:00,15.1,,,,1.5,,140,,49,,8.4,4.4,1016.5,,1020,,,9,,,,0,0,,,1987,,,11.8,,,,,
192,柳林,2021-03-25 21:00,12.5,,,,.3,,0,,59,,8.5,4.6,1017.3,,1020.8,,,9,,,,0,0,,,1999,,,10.5,,,,,
192,柳林,2021-03-25 22:00,10.3,,,,0,,0,,71,,8.8,5.2,1017.9,,1021.5,,,9,,,,0,0,,,1871,,,9.1,,,,,
192,柳林,2021-03-25 23:00,8.3,,,,0,,0,,78,,8.5,4.6,1017.9,,1021.5,,,9,,,,3,0,,,1579,,,8.1,,,,,
192,柳林,2021-03-26 00:00,7,,,,0,,0,,84,,8.4,4.4,1017.8,,1021.4,,,9,,,,0,0,,,1616,,,7.1,,,,,
192,柳林,2021-03-26 01:00,6,,,,.6,,90,,87,,8.1,3.9,1018,,1021.6,,,9,,,,6,0,,,1453,,,6.8,,,,,
192,柳林,2021-03-26 02:00,5.8,,,,.1,,0,,89,,8.2,4.1,1018,,1021.6,,,9,,,,6,0,,,1477,,,6.4,,,,,
192,柳林,2021-03-26 03:00,5.1,,,,.3,,0,,91,,8,3.7,1017.5,,1021.2,,,9,,,,7,0,,,1327,,,5.9,,,,,
192,柳林,2021-03-26 04:00,4.6,,,,.1,,0,,93,,7.8,3.5,1017.4,,1021.1,,,9,,,,5,0,,,1173,,,5.1,,,,,
192,柳林,2021-03-26 05:00,4,,,,0,,0,,95,,7.7,3.2,1018.1,,1021.8,,,9,,,,5,1,,76,1031,,,4.6,,,,,
192,柳林,2021-03-26 06:00,3.2,,,,0,,0,,95,,7.3,2.4,1018.6,,1022.3,,,9,,,,0,0,,,1061,,,3.9,,,,,
192,柳林,2021-03-26 07:00,3.1,,,,0,,0,,96,,7.3,2.5,1019.1,,1022.8,,0,,.04,,,0,0,,,719,,,3.7,,,,,
192,柳林,2021-03-26 08:00,7.1,,,,.5,,110,,87,,8.7,5,1019.6,,1023.2,,.9,,.59,,,0,0,,,974,,,8.2,,,,,
192,柳林,2021-03-26 09:00,10.9,,,,.5,,290,,73,,9.5,6.2,1020.3,,1023.9,,1,,1.33,,,5,0,,,1299,,,14.1,,,,,
192,柳林,2021-03-26 10:00,14.6,,,,.7,,270,,58,,9.6,6.4,1020.2,,1023.7,,1,,2.05,,,6,3,,54,1668,,,19.6,,,,,
192,柳林,2021-03-26 11:00,17.8,,,,1.3,,290,,43,,8.7,5,1019.7,,1023.2,,1,,2.57,,,4,4,,52,1725,,,23.9,,,,,
192,柳林,2021-03-26 12:00,20.2,,,,2.1,,290,,30,,7.1,2,1018.8,,1022.3,,1,,3.03,,,5,0,,,1905,,,26.6,,,,,
192,柳林,2021-03-26 13:00,22,,,,1.7,,290,,23,,6.1,-.1,1017.9,,1021.3,,1,,2.77,,,7,2,,54,2000,,,27.4,,,,,
192,柳林,2021-03-26 14:00,22.5,,,,2,,270,,27,,7.3,2.5,1017.1,,1020.5,,1,,2.5,,,7,4,,49,1926,,,26.7,,,,,
192,柳林,2021-03-26 15:00,23,,,,1.9,,160,,20,,5.6,-1.1,1016.5,,1019.9,,1,,2.64,,,8,0,,,1981,,,27.3,,,,,
192,柳林,2021-03-26 16:00,21.3,,,,2.6,,160,,25,,6.3,.4,1016,,1019.4,,1,,1.88,,,7,0,,,1945,,,23,,,,,
192,柳林,2021-03-26 17:00,20.5,,,,1.2,,160,,21,,5,-2.6,1015.8,,1019.2,,1,,1.37,,,7,0,,,2000,,,19.9,,,,,
192,柳林,2021-03-26 18:00,19.1,,,,1.5,,200,,25,,5.5,-1.4,1016.2,,1019.6,,.9,,.63,,,5,0,,,2000,,,16.6,,,,,
192,柳林,2021-03-26 19:00,16.7,,,,1,,180,,33,,6.2,.3,1016.7,,1020.2,,.2,,.06,,,0,0,,,2000,,,13.3,,,,,
192,柳林,2021-03-26 20:00,12.4,,,,.7,,180,,47,,6.7,1.3,1017.1,,1020.6,,,9,,,,0,0,,,1998,,,11.1,,,,,
192,柳林,2021-03-26 21:00,10.6,,,,0,,0,,57,,7.3,2.4,1017.6,,1021.2,,,9,,,,4,0,,,2000,,,9.5,,,,,
192,柳林,2021-03-26 22:00,9.1,,,,.1,,0,,64,,7.4,2.6,1017.5,,1021.1,,,9,,,,6,0,,,2000,,,8.5,,,,,
192,柳林,2021-03-26 23:00,7.7,,,,0,,0,,70,,7.3,2.5,1017.6,,1021.2,,,9,,,,5,0,,,2000,,,7.8,,,,,
192,柳林,2021-03-27 00:00,7,,,,0,,0,,76,,7.6,3,1017.5,,1021.1,,,9,,,,5,0,,,1983,,,7,,,,,
192,柳林,2021-03-27 01:00,6.1,,,,.1,,0,,83,,7.8,3.4,1017.1,,1020.7,,,9,,,,6,0,,,1633,,,6.3,,,,,
192,柳林,2021-03-27 02:00,5.5,,,,0,,0,,89,,8,3.8,1016.7,,1020.3,,,9,,,,5,0,,,1384,,,5.8,,,,,
192,柳林,2021-03-27 03:00,5.1,,,,.1,,0,,91,,8,3.7,1016.2,,1019.9,,,9,,,,8,0,,,1165,,,5.5,,,,,
192,柳林,2021-03-27 04:00,4.3,,,,.3,,0,,92,,7.6,3.1,1015.5,,1019.2,,,9,,,,7,0,,,714,,,5.1,,,,,
192,柳林,2021-03-27 05:00,4,,,,.3,,0,,94,,7.6,3.1,1015.1,,1018.8,,,9,,,,1,0,,,599,,,4.8,,,,,
192,柳林,2021-03-27 06:00,4.1,,,,0,,0,,95,,7.7,3.3,1015,,1018.7,,,9,,,,8,0,,,743,,,4.5,,,,,
192,柳林,2021-03-27 07:00,5.3,,,,0,,0,,94,,8.4,4.4,1015.4,,1019,,0,,.04,,,9,7,,9,668,,,6.1,,,,,
192,柳林,2021-03-27 08:00,7.8,,,,0,,0,,89,,9.3,6,1014.7,,1018.3,,.1,,.29,,,9,7,,13,915,,,8.8,,,,,
192,柳林,2021-03-27 09:00,9.6,,,,1.3,,270,,84,,10,7,1014.4,,1018,,.1,,.56,,,10,1,,13,1297,,,10.8,,,,,
192,柳林,2021-03-27 10:00,11.1,,,,1.1,,270,,79,,10.4,7.5,1013.6,,1017.2,,0,,.79,,,9,6,,13,1326,,,13,,,,,
192,柳林,2021-03-27 11:00,12.7,,,,1.1,,290,,75,,10.9,8.3,1013,,1016.5,,0,,.69,,,10,9,,10,1540,,,14.3,,,,,
192,柳林,2021-03-27 12:00,14.1,,,,.6,,290,,71,,11.4,8.9,1011.6,,1015.1,,0,,.69,,,10,9,,8,1681,,,15.5,,,,,
192,柳林,2021-03-27 13:00,14.3,,,9,1.2,,270,,76,,12.4,10.1,1010.7,,1014.2,,0,,.64,,,10,9,,6,1686,,,15.3,,,,,
192,柳林,2021-03-27 14:00,12.5,,,9,1.4,,290,,90,,12.9,10.8,1009.5,,1013,,0,,.3,,,10,9,,6,917,,,14.3,,,,,
192,柳林,2021-03-27 15:00,12.4,,1.4,,.4,,0,,96,,13.7,11.7,1008.5,,1012,,0,,.26,,,10,10,,5,335,,,13.8,,,,,
192,柳林,2021-03-27 16:00,13,,,9,.6,,110,,98,,14.6,12.6,1006.4,,1009.9,,0,,.28,,,10,10,,,235,,,14.3,,,,,
192,柳林,2021-03-27 17:00,13.2,,,9,1.1,,290,,98,,14.8,12.8,1005.5,,1009,,0,,.09,,,9,9,,3,150,,,13.5,,,,,
192,柳林,2021-03-27 18:00,14.6,,14.9,,2.4,,110,,97,,16.1,14.1,1004.6,,1008.1,,0,,.01,,,10,9,,2,245,,,13.7,,,,,
192,柳林,2021-03-27 19:00,15.6,,,9,2.1,,110,,98,,17.3,15.2,1003.7,,1007.2,,0,,0,,,10,9,,3,304,,,14,,,,,
192,柳林,2021-03-27 20:00,16,,,9,3.2,,140,,96,,17.4,15.3,1003.9,,1007.4,,,9,,,,10,9,,2,290,,,14.6,,,,,
192,柳林,2021-03-27 21:00,15.8,,40.6,,2.1,,110,,96,,17.2,15.1,1002.9,,1006.4,,,9,,,,10,9,,2,304,,,14.8,,,,,
192,柳林,2021-03-27 22:00,16,,,9,1.6,,160,,96,,17.4,15.3,1002.6,,1006.1,,,9,,,,10,9,,2,329,,,14.8,,,,,
192,柳林,2021-03-27 23:00,16.1,,,9,1.2,,200,,97,,17.7,15.6,1001.9,,1005.3,,,9,,,,10,9,,2,367,,,14.8,,,,,
192,柳林,2021-03-28 00:00,15.8,,11.5,,1.4,,140,,97,,17.4,15.3,1000.9,,1004.4,,,9,,,,10,9,,,903,,,14.8,,,,,
192,柳林,2021-03-28 01:00,15.8,,,9,1.2,,160,,97,,17.4,15.3,1000.1,,1003.5,,,9,,,,10,9,,2,998,,,14.6,,,,,
192,柳林,2021-03-28 02:00,15.5,,,9,1,,110,,97,,17,15,999.5,,1003,,,9,,,,10,10,,2,398,,,14.5,,,,,
192,柳林,2021-03-28 03:00,15.6,,2,,1.2,,90,,95,,16.7,14.7,999.2,,1002.6,,,9,,,,10,9,,2,1917,,,14.3,,,,,
192,柳林,2021-03-28 04:00,15.5,,,9,3.1,,250,,93,,16.3,14.3,998.2,,1001.6,,,9,,,,8,8,,3,1957,,,13.6,,,,,
192,柳林,2021-03-28 05:00,15.1,,,9,1.4,,270,,91,,15.6,13.6,998.3,,1001.8,,,9,,,,9,7,,5,1979,,,13.1,,,,,
192,柳林,2021-03-28 06:00,14.6,,,9,4,,250,,85,,14,12,998.7,,1002.1,,,9,,,,5,1,,11,2000,,,12.3,,,,,
192,柳林,2021-03-28 07:00,14.1,,,9,4.9,,250,,68,,10.9,8.2,999,,1002.5,,0,,.06,,,3,0,,,2000,,,11.3,,,,,
192,柳林,2021-03-28 08:00,14.1,,,9,2.7,,250,,66,,10.6,7.8,1000.2,,1003.7,,1,,.63,,,0,0,,,1991,,,13,,,,,
192,柳林,2021-03-28 09:00,14.9,,,9,2.9,,250,,64,,10.8,8.1,1000.1,,1003.5,,1,,1.39,,,0,0,,,2000,,,16.7,,,,,
192,柳林,2021-03-28 10:00,16.1,,,9,2.7,,250,,62,,11.3,8.8,1000.7,,1004.1,,1,,2.15,,,4,0,,,1971,,,20.5,,,,,
192,柳林,2021-03-28 11:00,16.8,,,9,2.2,,250,,60,,11.4,8.9,1000.9,,1004.3,,1,,2.77,,,7,0,,,1946,,,24,,,,,
192,柳林,2021-03-28 12:00,18,,,9,2.2,,250,,58,,11.9,9.6,1000.8,,1004.2,,1,,3.14,,,5,1,,14,1953,,,26.5,,,,,
192,柳林,2021-03-28 13:00,18.8,,,9,2.4,,250,,57,,12.3,10,1000.3,,1003.7,,1,,3.26,,,5,0,,,2000,,,27.5,,,,,
192,柳林,2021-03-28 14:00,19.4,,,9,2.5,,270,,57,,12.8,10.6,1000.4,,1003.8,,1,,3.22,,,6,0,,,2000,,,27.1,,,,,
192,柳林,2021-03-28 15:00,20.2,,,9,1.7,,270,,52,,12.3,10,1000,,1003.4,,1,,2.76,,,0,0,,,1999,,,26.5,,,,,
192,柳林,2021-03-28 16:00,20,,,9,2,,270,,52,,12.1,9.8,1000.1,,1003.5,,1,,2.23,,,1,0,,,2000,,,23.7,,,,,
192,柳林,2021-03-28 17:00,19.4,,,9,2,,270,,52,,11.6,9.2,1000.4,,1003.8,,1,,1.48,,,0,0,,,2000,,,19.8,,,,,
192,柳林,2021-03-28 18:00,17.8,,,9,1.7,,250,,53,,10.7,8,1000.8,,1004.2,,1,,.7,,,0,0,,,2000,,,17.1,,,,,
192,柳林,2021-03-28 19:00,16,,,9,1.3,,230,,59,,10.6,7.9,1001.7,,1005.1,,.1,,.06,,,0,0,,,2000,,,14.6,,,,,
192,柳林,2021-03-28 20:00,12.6,,,9,.7,,230,,74,,10.7,8,1002.3,,1005.8,,,9,,,,0,0,,,2000,,,13,,,,,
192,柳林,2021-03-28 21:00,13.4,,,9,.9,,250,,67,,10.2,7.3,1002.8,,1006.3,,,9,,,,0,0,,,2000,,,12,,,,,
192,柳林,2021-03-28 22:00,10.5,,,9,.2,,0,,89,,11.2,8.7,1003,,1006.5,,,9,,,,2,0,,,1982,,,11,,,,,
192,柳林,2021-03-28 23:00,11.6,,,9,.4,,0,,80,,10.9,8.2,1002.8,,1006.3,,,9,,,,1,0,,,1980,,,10.5,,,,,
192,柳林,2021-03-29 00:00,13.6,,,9,.8,,20,,69,,10.7,8,1002.7,,1006.2,,,9,,,,0,0,,,998,,,10.6,,,,,
192,柳林,2021-03-29 01:00,12.9,,,,1.2,,140,,76,,11.2,8.7,1002.4,,1005.9,,,9,,,,1,1,,14,623,,,10.5,,,,,
192,柳林,2021-03-29 02:00,11.1,,,,.8,,230,,83,,10.9,8.3,1002.3,,1005.8,,,9,,,,4,4,,13,651,,,10.3,,,,,
192,柳林,2021-03-29 03:00,9,,,,.4,,0,,91,,10.4,7.6,1002.2,,1005.7,,,9,,,,3,3,,14,1031,,,9.8,,,,,
192,柳林,2021-03-29 04:00,8.8,,,,.6,,360,,93,,10.5,7.7,1002.1,,1005.6,,,9,,,,6,6,,12,850,,,9.6,,,,,
192,柳林,2021-03-29 05:00,8.8,,,,.6,,50,,94,,10.6,7.8,1002.2,,1005.7,,,9,,,,7,7,,12,477,,,9.1,,,,,
192,柳林,2021-03-29 06:00,8.4,,,,1,,70,,94,,10.3,7.4,1003,,1006.6,,,9,,,,7,7,,14,488,,,8.6,,,,,
192,柳林,2021-03-29 07:00,8.1,,,,.8,,20,,96,,10.3,7.4,1003.9,,1007.5,,0,,.05,,,5,5,,10,412,,,8.6,,,,,
192,柳林,2021-03-29 08:00,10.5,,,,0,,0,,91,,11.5,9,1004.8,,1008.3,,.5,,.43,,,0,0,,,438,,,11,,,,,
192,柳林,2021-03-29 09:00,13.8,,,,.8,,90,,55,,8.7,4.9,1005.3,,1008.8,,1,,.98,,,6,6,,7,292,,,14.5,,,,,
192,柳林,2021-03-29 10:00,15.1,,,,.9,,270,,43,,7.3,2.5,1005.5,,1009,,1,,1.56,,,0,0,,,256,,,17.8,,,,,
192,柳林,2021-03-29 11:00,16.4,,,,1.5,,290,,36,,6.7,1.2,1005.3,,1008.8,,1,,2.08,,,0,0,,,267,,,21,,,,,
192,柳林,2021-03-29 12:00,17.7,,,,1.4,,270,,34,,6.9,1.6,1004.7,,1008.1,,1,,2.42,,,6,6,,6,296,,,23.1,,,,,
192,柳林,2021-03-29 13:00,18.7,,,,1.3,,270,,34,,7.3,2.4,1004.3,,1007.7,,1,,2.58,,,0,0,,,359,,,24.5,,,,,
192,柳林,2021-03-29 14:00,19.6,,,,1.5,,270,,35,,8,3.7,1003.7,,1007.1,,1,,2.48,,,0,0,,,334,,,24.6,,,,,
192,柳林,2021-03-29 15:00,20.1,,,,1.4,,290,,34,,8,3.7,1003.2,,1006.6,,1,,2.04,,,6,6,,6,305,,,23.2,,,,,
192,柳林,2021-03-29 16:00,19.8,,,,1.2,,250,,32,,7.4,2.6,1002.9,,1006.3,,.9,,1.32,,,8,8,,6,292,,,20.8,,,,,
192,柳林,2021-03-29 17:00,19.6,,,,.6,,180,,32,,7.3,2.4,1002.6,,1006,,.9,,.93,,,8,8,,7,372,,,19,,,,,
192,柳林,2021-03-29 18:00,18.7,,,,.6,,250,,37,,7.9,3.6,1003.3,,1006.7,,0,,.39,,,6,6,,8,445,,,17.1,,,,,
192,柳林,2021-03-29 19:00,16.9,,,,.9,,290,,45,,8.6,4.8,1003.7,,1007.1,,0,,.05,,,7,7,,10,553,,,15,,,,,
192,柳林,2021-03-29 20:00,14,,,,.5,,110,,49,,7.8,3.4,1003.7,,1007.2,,,9,,,,4,4,,12,692,,,13.1,,,,,
192,柳林,2021-03-29 21:00,12.3,,,,.4,,0,,64,,9.1,5.6,1004.6,,1008.1,,,9,,,,7,7,,12,878,,,12,,,,,
192,柳林,2021-03-29 22:00,10.8,,,,.1,,0,,61,,7.8,3.5,1005.2,,1008.7,,,9,,,,7,7,,12,997,,,11,,,,,
192,柳林,2021-03-29 23:00,10.3,,,,.1,,0,,66,,8.2,4.2,1005.7,,1009.2,,,9,,,,7,2,,12,995,,,10.3,,,,,
192,柳林,2021-03-30 00:00,9,,,,.1,,0,,66,,7.5,2.9,1006,,1009.6,,,9,,,,4,1,,,1051,,,9.6,,,,,
192,柳林,2021-03-30 01:00,8.9,,,,.4,,0,,66,,7.5,2.8,1006.2,,1009.8,,,9,,,,8,6,,52,1084,,,9.5,,,,,
192,柳林,2021-03-30 02:00,7.7,,,,.1,,0,,71,,7.4,2.7,1006.3,,1009.9,,,9,,,,6,1,,51,1176,,,8.6,,,,,
192,柳林,2021-03-30 03:00,6.9,,,,0,,0,,75,,7.4,2.7,1006.4,,1010,,,9,,,,6,1,,55,1291,,,8.1,,,,,
192,柳林,2021-03-30 04:00,6.8,,,,0,,0,,78,,7.7,3.2,1006.1,,1009.7,,,9,,,,8,7,,55,1459,,,8.1,,,,,
192,柳林,2021-03-30 05:00,6.6,,,,0,,0,,77,,7.5,2.8,1006.5,,1010.1,,,9,,,,9,8,,52,1460,,,8,,,,,
192,柳林,2021-03-30 06:00,5.9,,,,.1,,0,,79,,7.3,2.5,1006.5,,1010.1,,,9,,,,6,5,,46,1624,,,7.5,,,,,
192,柳林,2021-03-30 07:00,6.3,,,,.1,,0,,79,,7.5,2.9,1007.2,,1010.8,,0,,.05,,,5,3,,41,1598,,,7.5,,,,,
192,柳林,2021-03-30 08:00,9.4,,,,0,,0,,75,,8.8,5.1,1007.9,,1011.5,,.4,,.49,,,7,0,,,1575,,,10.5,,,,,
192,柳林,2021-03-30 09:00,13.1,,,,.9,,110,,34,,5.1,-2.4,1008.5,,1012,,1,,1.31,,,8,0,,,1685,,,15.3,,,,,
192,柳林,2021-03-30 10:00,14,,,,1.2,,70,,34,,5.4,-1.6,1008.7,,1012.2,,.5,,1.35,,,9,4,,43,1578,,,16,,,,,
192,柳林,2021-03-30 11:00,14.5,,,,1.1,,250,,35,,5.8,-.8,1008.8,,1012.3,,.3,,1.46,,,7,3,,33,1614,,,17.7,,,,,
192,柳林,2021-03-30 12:00,16.2,,,,1.1,,230,,31,,5.7,-.9,1008.2,,1011.7,,.5,,2.03,,,7,0,,,1636,,,22.4,,,,,
192,柳林,2021-03-30 13:00,18.2,,,,1.5,,270,,29,,6.1,-.1,1007.6,,1011,,1,,3.17,,,0,0,,,1887,,,25.7,,,,,
192,柳林,2021-03-30 14:00,20,,,,2,,270,,25,,5.8,-.6,1006.4,,1009.8,,1,,3.13,,,0,0,,,1809,,,26.2,,,,,
192,柳林,2021-03-30 15:00,20.3,,,,1.7,,270,,24,,5.7,-.9,1006.7,,1010.1,,1,,2.84,,,0,0,,,1941,,,25.3,,,,,
192,柳林,2021-03-30 16:00,21.8,,,,1.1,,140,,23,,6,-.2,1006.4,,1009.8,,1,,2.28,,,0,0,,,1758,,,22.7,,,,,
192,柳林,2021-03-30 17:00,21.2,,,,2,,270,,26,,6.5,.9,1006.7,,1010.1,,1,,1.55,,,0,0,,,1862,,,19.1,,,,,
192,柳林,2021-03-30 18:00,18.6,,,,1.1,,180,,32,,6.8,1.5,1006.7,,1010.1,,1,,.69,,,0,0,,,1888,,,16.2,,,,,
192,柳林,2021-03-30 19:00,16.3,,,,1.5,,230,,35,,6.4,.7,1007,,1010.5,,.1,,.07,,,0,0,,,1755,,,13.5,,,,,
192,柳林,2021-03-30 20:00,11.9,,,,.2,,0,,54,,7.5,2.8,1008.2,,1011.7,,,9,,,,0,0,,,1587,,,11.6,,,,,
192,柳林,2021-03-30 21:00,10,,,,.2,,0,,63,,7.7,3.2,1009.4,,1013,,,9,,,,0,0,,,1462,,,10.3,,,,,
192,柳林,2021-03-30 22:00,8.9,,,,.4,,0,,69,,7.8,3.5,1009.6,,1013.2,,,9,,,,1,0,,,1827,,,9.3,,,,,
192,柳林,2021-03-30 23:00,7.7,,,,0,,0,,76,,8,3.7,1010.2,,1013.8,,,9,,,,0,0,,,1465,,,8.3,,,,,
192,柳林,2021-03-31 00:00,6.5,,,,0,,0,,80,,7.7,3.2,1010.3,,1013.9,,,9,,,,0,0,,,1598,,,7.6,,,,,
192,柳林,2021-03-31 01:00,5.7,,,,0,,0,,82,,7.5,2.8,1010.8,,1014.4,,,9,,,,1,0,,,1546,,,7,,,,,
192,柳林,2021-03-31 02:00,5.1,,,,0,,0,,86,,7.5,2.9,1010.6,,1014.2,,,9,,,,2,0,,,1624,,,6.5,,,,,
192,柳林,2021-03-31 03:00,4.6,,,,0,,0,,87,,7.4,2.6,1011.1,,1014.7,,,9,,,,0,0,,,1659,,,6,,,,,
192,柳林,2021-03-31 04:00,3.9,,,,.6,,90,,89,,7.2,2.2,1011,,1014.6,,,9,,,,0,0,,,1517,,,5.5,,,,,
192,柳林,2021-03-31 05:00,3.5,,,,.2,,0,,93,,7.3,2.4,1011.4,,1015.1,,,9,,,,0,0,,,1586,,,5,,,,,
192,柳林,2021-03-31 06:00,2.9,,,,.1,,0,,93,,7,1.8,1012.1,,1015.8,,,9,,,,1,0,,,1528,,,4.6,,,,,
192,柳林,2021-03-31 07:00,3.9,,,,0,,0,,93,,7.5,2.8,1012.3,,1015.9,,.3,,.11,,,5,0,,,1753,,,5.3,,,,,
192,柳林,2021-03-31 08:00,7.6,,,,.1,,0,,79,,8.2,4.1,1012.7,,1016.3,,1,,.62,,,6,0,,,1643,,,9,,,,,
192,柳林,2021-03-31 09:00,10.1,,,,.9,,270,,70,,8.6,4.8,1012.7,,1016.3,,1,,1.35,,,7,0,,,1916,,,14.1,,,,,
192,柳林,2021-03-31 10:00,13.8,,,,1,,290,,58,,9.1,5.6,1012.7,,1016.2,,1,,2.07,,,6,0,,,1691,,,19.4,,,,,
192,柳林,2021-03-31 11:00,16.6,,,,.7,,230,,47,,8.8,5.2,1012.2,,1015.7,,1,,2.69,,,5,0,,,1939,,,23.2,,,,,
192,柳林,2021-03-31 12:00,19,,,,1,,50,,37,,8.1,3.9,1011.3,,1014.7,,1,,3.02,,,5,0,,,1814,,,25.8,,,,,
192,柳林,2021-03-31 13:00,20.9,,,,1,,340,,30,,7.4,2.6,1010.1,,1013.5,,1,,3.17,,,6,0,,,1934,,,27.5,,,,,
192,柳林,2021-03-31 14:00,21.3,,,,.8,,140,,28,,7.1,2,1009.6,,1013,,1,,2.94,,,7,0,,,1889,,,26.8,,,,,
192,柳林,2021-03-31 15:00,20.8,,,,1.9,,200,,36,,8.8,5.1,1009.2,,1012.6,,1,,2.23,,,6,0,,,1963,,,24.3,,,,,
192,柳林,2021-03-31 16:00,20.7,,,,1.9,,200,,37,,9,5.4,1008.9,,1012.3,,1,,1.76,,,7,0,,,1939,,,22.1,,,,,
192,柳林,2021-03-31 17:00,20.2,,,,1.7,,230,,40,,9.4,6.1,1009.1,,1012.5,,1,,1.39,,,7,0,,,1981,,,19.7,,,,,
192,柳林,2021-03-31 18:00,17.7,,,,1,,230,,47,,9.5,6.2,1009.8,,1013.2,,.2,,.35,,,7,0,,,1976,,,16.8,,,,,
192,柳林,2021-03-31 19:00,16,,,,1.2,,200,,53,,9.6,6.4,1010.5,,1014,,0,,.07,,,9,0,,,2000,,,14.8,,,,,
192,柳林,2021-03-31 20:00,13.6,,,,.1,,0,,66,,10.2,7.3,1011.6,,1015.1,,,9,,,,10,0,,,1995,,,13.5,,,,,
192,柳林,2021-03-31 21:00,12.2,,,,0,,0,,69,,9.7,6.6,1012.6,,1016.1,,,9,,,,8,0,,,1983,,,12.4,,,,,
192,柳林,2021-03-31 22:00,11.6,,,,.3,,0,,72,,9.8,6.7,1012.7,,1016.2,,,9,,,,8,0,,,1999,,,11.3,,,,,
