일자,요일,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,조식메뉴,중식메뉴,석식메뉴,중식계,석식계
2019-11-15,금,3104,365,303,1,0.0,모닝롤/애플파이  우유/주스 계란후라이 팥죽/쌀밥 (쌀:국내산) 어묵국  무생채  포기김치 (김치:국내산) ,김치볶음밥 (쌀:국내산) 나가사끼짬뽕국  치킨텐더샐러드  또띠아칩  피클/방울토마토  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  소불고기 (쇠고기:호주산) 새송이버섯볶음  꽃상추무침  열무김치 (김치:국내산) ,543.0,342.0
2019-11-18,월,3104,183,230,672,0.0,모닝롤/호빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 배추시래기국  김구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 김치콩나물국  소고기장조림  시금치프리타타  오이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  짬뽕불고기  버섯들깨나물  양배추쌈*쌈장  포기김치 (김치:국내산) ,1032.0,527.0
2019-11-19,화,3104,139,285,562,0.0,모닝롤/옥수수샌드  우유/주스 스크램블에그 땅콩죽/쌀밥 (쌀:국내산) 꽃게된장찌개  감자채볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장 (소고기:호주산) 탕수어 (동태살:러시아) 온두부  참나물  김치볶음 (김치:국내산) ,통새우김밥 (쌀:국내산) 우동  찹쌀순대볶음  딸기드레싱샐러드  양배추피클  포기김치 (김치:국내산) ,762.0,529.0
2019-11-20,수,3104,174,288,0,0.0,모닝롤/크림치즈프레즐  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 홍합탕  무비트생채  포기김치 (김치:국내산) ,콩나물밥*양념장 (쌀:국내산) 미소장국  닭강정 (닭고기:국내산) 청포묵무침  오이도라지무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  삼겹살구이 (돈육:칠레산) 어묵꽈리고추볶음  상추파무침  포기김치 (김치:국내산) ,759.0,386.0
2019-11-21,목,3104,188,304,480,0.0,모닝롤/에그샌드  우유/주스 계란후라이 야채죽/쌀밥 (쌀:국내산) 닭곰탕  볼어묵조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  류산슬  비빔야채만두  실곤약흑임자무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 뼈감자탕  유린기  궁중떡볶음  단호박팥찜  깍두기 (김치:국내산) ,613.0,442.0
2019-11-22,금,3104,329,310,1,0.0,모닝롤/카스텔라  우유/주스 계란후라이 김치죽/쌀밥 (쌀:국내산) 콩가루된장국  시금치나물  포기김치 (김치:국내산) ,"카레덮밥 (쌀,돈육:국내산) 맑은국  생선까스  쫄면야채무침  아몬드멸치볶음/과일  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  미트볼조림  맛살전  모듬묵*장  열무김치 (김치:국내산) ,551.0,313.0
2019-11-25,월,3104,170,235,733,0.0,모닝롤/오렌지케익빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 콩나물국  쥐포무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  버섯불고기 (소고기:호주산) 계란말이  아삭고추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 미역국  삼겹보쌈 (돈육:칠레산) 김치전  무말랭이  배추겉절이 (김치:국내산) ,1097.0,609.0
2019-11-26,화,3104,129,270,634,0.0,"모닝롤/야채샌드  우유/주스 스크램블에그 쇠고기죽/쌀밥 (쌀,소고기:국내,호주) 감자국  쑥갓두부무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 김치두부국  누룽지탕수육 (돈육:국내산) 마파두부 (돈민찌:국내산) 파래김*양념장  깍두기 (김치:국내산) ,"닭갈비볶음밥 (쌀,닭:국내산) 가쯔오장국  크림카레우동  수제고로케  오이피클  포기김치 (김치:국내산) ",816.0,511.0
2019-11-27,수,3104,134,288,1,0.0,모닝롤/단팥빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 무채국 (우민찌:호주산) 문어꽈리초조림  포기김치 (김치:국내산) ,나물비빔밥 (쌀:국내산) 맑은국  감자치즈구이  군만두  치커리유자청생채  포기김치 (김치:국내산) ,    *        ,732.0,0.0
2019-11-28,목,3104,167,297,558,0.0,모닝롤/토마토샌드  우유/주스 계란후라이 호박죽/쌀밥 (쌀:국내산) 황태국 (황태:러시아산) 미역줄기볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  닭볶음탕 (닭:국내산) 해물파전  청경채생채  열무김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 잔치국수  오징어튀김  과일샐러드  단무지  포기김치 (김치:국내산) ,644.0,460.0
2019-11-29,금,3104,282,326,1,0.0,모닝롤/크로와상  우유/주스 계란후라이 참치죽/쌀밥 (쌀:국내산) 순두부찌개  숙주나물  포기김치 (김치:국내산) ,오므라이스 (쌀:국내산) 미소장국  모듬튀김  콘샐러드  군고구마/과일  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기무국 (소고기:호주산) 굴비구이  비엔나케찹볶음  셀프무쌈말이  포기김치 (김치:국내산) ,572.0,256.0
2019-12-02,월,3111,169,201,748,0.0,모닝롤/핫케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 대구탕  느타리호박볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  훈제오리구이 (오리:국내산) 우엉잡채  양파절임/쌈무  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 옹심이만두국  오징어볶음  두부계란부침  물미역초무침  포기김치 (김치:국내산) ,1140.0,580.0
2019-12-03,화,3111,115,247,789,0.0,모닝롤/씨크립샌드  우유/주스 스크램블에그 견과류죽/쌀밥 (쌀:국내산) 올갱이아욱국  명엽채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 홍합탕  마늘간장치킨 (닭:국내산) 부추전  마늘쫑무침  포기김치 (김치:국내산) ,"짜장면/작은밥 (쌀,돈육:국내산) 계란국  미니햄버거  고구마맛탕  오복지무침  포기김치 (김치:국내산) ",873.0,566.0
2019-12-04,수,3111,118,257,1,0.0,모닝롤/애플파이  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 꽃게탕  감자채볶음  포기김치 (김치:국내산) ,김치볶음밥/계란 (쌀:국내산) 팽이장국  해물까스*칠리소스  콥샐러드  비트무생채/요플레  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운버섯국  돈육강정 (돈육:국내산) 물파래전  오이사과무침  포기김치 (김치:국내산) ,879.0,329.0
2019-12-05,목,3111,145,280,549,0.0,모닝롤/식빵피자  우유/주스 계란후라이 소라살죽/쌀밥 (쌀:국내산) 어묵국  얼갈이나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국 (쇠고기:호주산) 닭갈비 (닭:국내산) 동태전  가지나물  포기김치 (김치:국내산) ,꼬마김밥*겨자장 (쌀:국내산) 우동  케이준샐러드  단호박범벅  무피클  포기김치 (김치:국내산) ,779.0,483.0
2019-12-06,금,3111,312,299,5,0.0,"모닝롤/마늘빵  우유/주스 계란후라이 닭죽/쌀밥 (쌀,닭:국내산) 배추된장국  김자반  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 근대국  수제돈가스 (돈육:국내산) 계란찜  양념깻잎지  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  함박스테이크  실곤약초무침  건파래무침  포기김치 (김치:국내산) ,631.0,315.0
2019-12-09,월,3111,190,192,819,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 된장찌개  사과오이초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  유자청돈육볶음  콩나물겨자채  시금치나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자국  닭데리야끼조림  매운어묵볶음  참나물땅콩가루무침  포기김치 (김치:국내산) ,1120.0,521.0
2019-12-10,화,3111,155,248,800,0.0,모닝롤/인절미샌드  우유/주스 스크램블에그 녹두죽/쌀밥 (쌀:국내산) 콩나물국  연근조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운소고기국  유린기  코다리조림  치커리사과무침  포기김치 (김치:국내산) ,참치마요덮밥 (쌀:국내산) 꼬지어묵탕  해물떡볶이  키위드레싱샐러드  단무지무침  포기김치 (김치:국내산) ,742.0,519.0
2019-12-11,수,3111,168,265,0,0.0,모닝롤/고구마파이  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 두부떡국  느타리버섯볶음  포기김치 (김치:국내산) ,"단호박영양밥 (쌀,돈육:국내산) 유부장국  새송이너비아니구이  양장피  오이무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 북어계란국  버섯불고기  주꾸미초무침  김구이  열무김치 (김치:국내산) ,858.0,327.0
2019-12-12,목,3111,190,257,586,0.0,모닝롤/야채샌드  우유/주스 계란후라이 해물죽/쌀밥 (쌀:국내산) 바지락국  소시지볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 굴미역국  매운돼지갈비찜  호박부추전  도토리묵야채무침  포기김치 (김치:국내산) ,"새우볶음밥 (쌀,현미흑미:국내산) 맑은국  깐풍육 (돼지고기:국내산) 또띠아피자  장아찌/피크닉  포기김치 (배추,고추가루:국내산) ",731.0,411.0
2019-12-13,금,3111,266,310,2,0.0,"모닝롤/찐빵  우유/주스 계란후라이 야채죽/쌀밥 (쌀,닭:국내산) 닭곰탕  얼갈이겉절이  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  안동찜닭  고추잡채*꽃빵  가지무침  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  미니떡갈비조림  해물동그랑땡  유채나물  포기김치 (김치:국내산) ,639.0,380.0
2019-12-16,월,3111,206,211,709,0.0,모닝롤/야채호빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 맑은순두부국  김구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  훈제오리볶음 (오리:국내산) 떡잡채  양파절임/쌈무  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 황태국  양념치킨  계란말이  오이도라지생채  포기김치 (김치:국내산) ,1103.0,464.0
2019-12-17,화,3111,155,267,613,0.0,모닝롤/고구마샌드  우유/주스 스크램블에그 잣죽/쌀밥 (쌀:국내산) 콩나물국  시래기조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 무채국  소고기숙주볶음  메추리알곤약조림  유채겉절이  포기김치 (김치:국내산) ,야채주먹밥 (쌀:국내산) 잔치국수  복주머니딤섬*장  야채튀김  요플레  포기김치 (김치:국내산) ,739.0,472.0
2019-12-18,수,3111,169,283,3,0.0,모닝롤/크로와상  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 차돌박이된장찌개  미역줄기볶음  포기김치 (김치:국내산) ,"콩나물밥 (쌀,돈육:국내산) 미소장국  언양식불고기*양파채  샐러드파스타  가래떡츄러스  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 김치국  돈육간장볶음  브로컬리새우전  연근샐러드  열무김치 (김치:국내산) ,683.0,278.0
2019-12-19,목,3111,165,270,591,0.0,모닝롤/바나나샌드  우유/주스 계란후라이 참치야채죽/쌀밥 (쌀:국내산) 만두국  우엉간장조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  대패삼겹*파채  해물콩나물찜  연두부*장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 설렁탕  해물전  오징어젓무침  야채스틱/과일  석박지 (김치:국내산) ,862.0,321.0
2019-12-20,금,3111,337,261,4,0.0,"모닝롤/카스텔라  우유/주스 계란후라이 소고기죽/쌀밥 (쌀,닭:국내산) 동태찌개  느타리버섯장조림  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 감자양파국  매운닭찜  두부커틀릿  간장깻잎지  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  오징어볶음*소면  계란찜  모듬묵*장  포기김치 (김치:국내산) ,481.0,353.0
2019-12-23,월,3111,343,228,131,0.0,모닝롤/꿀호떡  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 순두부탕  어묵꽈리고추볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  돈육김치볶음 (돈육:국내산) 비엔나감자조림  모듬쌈  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 주꾸미볶음  고기전 (돈육:국내산) 땅콩조림  포기김치 (김치:국내산) ,741.0,124.0
2019-12-24,화,3111,478,216,52,0.0,모닝롤/에그샌드  우유/주스 스크램블에그 새우살죽/쌀밥 (쌀:국내산) 꽃게탕  진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 오징어국  치킨핑거 (닭:국내산) 애호박전  콩나물무침 조각케익 포기김치 (김치:국내산) ,굴소스볶음밥 (쌀:국내산) 토마토스파게티  크림스프  마늘빵/감자튀김  수제오이피클 요구르트 포기김치 (김치:국내산) ,462.0,221.0
2019-12-26,목,3111,538,249,151,0.0,모닝롤/옥수수샌드  우유/주스 계란후라이 크림누룽지탕/쌀밥 (쌀:국내산) 미역국  감자채볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  짬뽕불고기 (돈육:국내산) 녹두전 (돈육:국내산) 물미역*초장  열무김치 (김치:국내산) ,빠에야 (쌀:국내산) 쌀국수 (닭:국내산) 새우또띠아  양배추샐러드  군고구마  포기김치 (김치:국내산) ,594.0,203.0
2019-12-27,금,3111,706,236,1,0.0,모닝롤/시금치핫케익  우유/주스 계란후라이 홍게살죽/쌀밥 (쌀:국내산) 홍합탕  멸치아몬드볶음  포기김치 (김치:국내산) ,파인애플볶음밥 (쌀:국내산) 가쯔오장국  사천식탕수육 (돈육:국내산) 콘치즈오븐구이  단무지무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운버섯국 (쇠고기:호주산) 굴비구이  버섯잡채  아삭고추무침  배추겉절이 (김치:국내산) ,387.0,226.0
2019-12-30,월,3111,563,192,98,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 콩나물김치국  김자반  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개 (두부:수입산) 버섯불고기 (쇠고기:호주산) 두부양념조림  오이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기무국 (쇠고기:호주산) 고등어구이 (고등어:국내산) 마파두부 (돈민찌:국내산) 무생채  포기김치 (김치:국내산) ,652.0,132.0
2019-12-31,화,3111,709,149,22,0.0,모닝롤/야채샌드  우유/주스 스크램블에그 고구마죽/쌀밥 (쌀:국내산) 열무된장국  두부쑥갓무침 (두부:수입산) 포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  닭볶음탕 (닭:국내산) 부추깻잎전  양배추쌈*쌈장  포기김치 (김치:국내산) ,    *        ,349.0,0.0
2020-01-02,목,2821,255,133,338,0.0,모닝롤/단팥빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 북어계란국  콩나물무침  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀:국내산) 떡국 (우잡뼈,양지:호주산) 제육볶음 (돈육:국내산) 시금치프리타타  유채나물 식혜 포기김치 (김치:국내산) ","카레라이스 (쌀:국내산,돈육:국내 맑은국  생선까스*탈탈소스  멕시칸샐러드 (스모크햄:외국산) 오복지무침  포기김치 (김치:국내산) ",985.0,362.0
2020-01-03,금,2821,321,186,3,0.0,모닝롤/찐빵  우유/주스 계란후라이 단호박죽/쌀밥 (쌀:국내산) 대구탕  미역줄기볶음  포기김치 (김치:국내산) ,비빔밥 (쌀:국내산) 미소장국  탕수어 (동태:러시아산) 과일샐러드  마늘쫑무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 수제비국  돈육장조림 (돈육:국내산) 실곤약초무침  세발나물  포기김치 (김치:국내산) ,635.0,344.0
2020-01-06,월,2821,119,203,424,5.0,모닝롤/핫케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 연두부탕  김구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  돈육김치볶음  사각어묵볶음  쫑상추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  해물누룽지탕  모듬소시지구이  미역레몬초무침  포기김치 (김치:국내산) ,1133.0,389.0
2020-01-07,화,2821,95,204,448,7.0,모닝롤/씨크립샌드  우유/주스 스크램블에그 견과류죽/쌀밥 (쌀:국내산) 매생이떡국  숙주나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 미역국  순살파닭  감자채전  오이도라지무침  포기김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 우동  새우까스*칠리소스  고구마샐러드  단무지무침  포기김치 (김치:국내산) ,904.0,490.0
2020-01-08,수,2821,117,222,7,5.0,모닝롤/애플파이  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 어묵국  감자채볶음  포기김치 (김치:국내산) ,곤드레밥*양념장 (쌀:국내산) 맑은국  돈육강정 (돈육:국내산) 사과고구마그라탕  오복지무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기무국  주꾸미볶음  계란찜  애호박나물  포기김치 (김치:국내산) ,740.0,321.0
